event_type,event_cause,latitude,longitude,requires_road_closure,start_datetime,status,corridor,priority,police_station,zone,junction,hour,weekday,is_weekend,fingerprint
unplanned,vehicle_breakdown,12.9740971,77.5449011,False,2024-01-31 00:36:02.277000+00:00,closed,West of Chord Road,High,Vijayanagara,Unknown,Unknown,0.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: West of Chord Road
    Police Station: Vijayanagara
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 0.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9688926,77.569795,False,2024-01-31 01:24:44.373000+00:00,closed,Non-corridor,Low,Chamarajpet,Unknown,Unknown,1.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Chamarajpet
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Wednesday
    Weekend: False
    "
unplanned,pot_holes,12.9838737,77.5286068,False,2024-01-30 23:46:07.351000+00:00,closed,Magadi Road,High,Kamakshipalya,Unknown,Unknown,23.0,Tuesday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Magadi Road
    Police Station: Kamakshipalya
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 23.0
    Day: Tuesday
    Weekend: False
    "
unplanned,others,12.9595586,77.5162093,False,2024-01-30 23:23:41.783000+00:00,closed,Non-corridor,Low,Byatarayanapura,Unknown,Unknown,23.0,Tuesday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: Byatarayanapura
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9511354,77.5739687,False,2024-01-30 22:39:37.276000+00:00,closed,Non-corridor,Low,V.V.Puram (C.Pet),Unknown,Unknown,22.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: V.V.Puram (C.Pet)
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0192138,77.5395595,False,2024-01-30 23:11:03.886000+00:00,closed,Non-corridor,Low,Rajajinagar,Unknown,Unknown,23.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Rajajinagar
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Tuesday
    Weekend: False
    "
unplanned,pot_holes,12.9161187,77.5856548,False,2024-03-07 21:11:51.734000+00:00,closed,Non-corridor,Low,J.P. Nagar,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: J.P. Nagar
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9284355,77.6811918,True,2024-01-30 23:18:30.880000+00:00,closed,ORR East 1,High,Bellandur,Unknown,Unknown,23.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 1
    Police Station: Bellandur
    Zone: Unknown
    Priority: High
    Road Closure: True
    Hour: 23.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0753282,77.4370383,False,2024-03-07 19:23:40.435000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,19.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 19.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.2673624,77.7195893,False,2024-03-07 19:23:25.400000+00:00,closed,Non-corridor,Low,Devanahalli Airport,Unknown,Unknown,19.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Devanahalli Airport
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 19.0
    Day: Thursday
    Weekend: False
    "
unplanned,others,12.9449039,77.4949618,False,2024-03-07 21:25:26.425000+00:00,closed,Non-corridor,Low,Jnanabharathi,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: Jnanabharathi
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,tree_fall,12.9873133,77.6163481,False,2024-03-07 21:17:00.312000+00:00,closed,Non-corridor,Low,Pulikeshinagar(F.Town),Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: tree_fall
    Corridor: Non-corridor
    Police Station: Pulikeshinagar(F.Town)
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
planned,construction,12.969418,77.7006526,False,2024-03-07 21:23:16.629000+00:00,closed,ORR East 2,High,HAL Old Airport,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: planned
    Cause: construction
    Corridor: ORR East 2
    Police Station: HAL Old Airport
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,others,12.9613232,77.5644194,True,2024-03-07 21:14:45.233000+00:00,closed,Mysore Road,High,Chamarajpet,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Mysore Road
    Police Station: Chamarajpet
    Zone: Unknown
    Priority: High
    Road Closure: True
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,others,12.959419,77.5165897,False,2024-03-07 21:28:44.841000+00:00,closed,Non-corridor,Low,Byatarayanapura,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: Byatarayanapura
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,pot_holes,12.9431035,77.6220445,False,2024-03-07 21:25:14.206000+00:00,closed,Non-corridor,Low,Adugodi,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Adugodi
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.8482637,77.6713737,False,2024-01-31 02:47:16.032000+00:00,closed,Non-corridor,Low,Electronic City,Unknown,Unknown,2.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Electronic City
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 2.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.96672,77.6093294,False,2024-01-31 05:03:24.794000+00:00,closed,Mysore Road,High,Ashok Nagar,Unknown,Unknown,5.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Ashok Nagar
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 5.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0253205,77.6400845,False,2024-03-07 21:35:50.715000+00:00,closed,ORR North 1,High,Banaswadi,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 1
    Police Station: Banaswadi
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.8561783,77.6645205,False,2024-01-31 02:08:55.286000+00:00,closed,Non-corridor,Low,Electronic City,Unknown,Unknown,2.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Electronic City
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 2.0
    Day: Wednesday
    Weekend: False
    "
unplanned,water_logging,12.9641056,77.5825203,False,2024-01-31 03:04:31.974000+00:00,closed,Mysore Road,High,Halasuru Gate,Unknown,Unknown,3.0,Wednesday,False,"
    Event Type: unplanned
    Cause: water_logging
    Corridor: Mysore Road
    Police Station: Halasuru Gate
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 3.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.974757,77.5657216,False,2024-01-31 01:22:31.388000+00:00,closed,Magadi Road,High,Magadi Road,Unknown,Unknown,1.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Magadi Road
    Police Station: Magadi Road
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 1.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9640011,77.5836093,False,2024-01-31 01:45:45.370000+00:00,closed,Mysore Road,High,Halasuru Gate,Unknown,Unknown,1.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Halasuru Gate
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 1.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9480512,77.5343585,False,2024-01-31 04:21:01.833000+00:00,closed,Mysore Road,High,Byatarayanapura,Unknown,Unknown,4.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Byatarayanapura
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9245654,77.6739287,False,2024-01-31 03:31:13.977000+00:00,closed,ORR East 1,High,Bellandur,Unknown,Unknown,3.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 1
    Police Station: Bellandur
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 3.0
    Day: Wednesday
    Weekend: False
    "
unplanned,tree_fall,13.0078566,77.5920655,False,2024-03-07 21:47:02.800000+00:00,closed,Non-corridor,Low,R.T. Nagar,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: tree_fall
    Corridor: Non-corridor
    Police Station: R.T. Nagar
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,tree_fall,13.0035862,77.5721203,True,2024-03-07 21:49:19.785000+00:00,active,Non-corridor,Low,Malleshwaram,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: tree_fall
    Corridor: Non-corridor
    Police Station: Malleshwaram
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,others,12.9854129,77.5941024,False,2024-03-07 21:59:21.123000+00:00,active,CBD 2,High,Cubbon Park,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: CBD 2
    Police Station: Cubbon Park
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,tree_fall,12.9272622,77.5806774,True,2024-03-07 21:57:57.213000+00:00,active,Non-corridor,Low,Jayanagara,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: tree_fall
    Corridor: Non-corridor
    Police Station: Jayanagara
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,tree_fall,13.0022504,77.5722138,True,2024-03-07 21:37:11.187000+00:00,closed,Non-corridor,Low,Sadashivanagar,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: tree_fall
    Corridor: Non-corridor
    Police Station: Sadashivanagar
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,tree_fall,12.9586724,77.5629452,True,2024-03-07 21:34:37.863000+00:00,closed,Mysore Road,High,Chamarajpet,Unknown,Unknown,21.0,Thursday,False,"
    Event Type: unplanned
    Cause: tree_fall
    Corridor: Mysore Road
    Police Station: Chamarajpet
    Zone: Unknown
    Priority: High
    Road Closure: True
    Hour: 21.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0369808,77.5895122,False,2024-01-31 03:11:13.623000+00:00,closed,Bellary Road 1,High,Hebbala,Unknown,Unknown,3.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Hebbala
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 3.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9169077,77.5737827,False,2024-01-31 03:23:09.510000+00:00,closed,Non-corridor,Low,Jayanagara,Unknown,Unknown,3.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Jayanagara
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 3.0
    Day: Wednesday
    Weekend: False
    "
unplanned,pot_holes,12.9047066,77.6016042,False,2024-03-07 22:01:11.729000+00:00,active,Bannerghata Road,High,J.P. Nagar,Unknown,Unknown,22.0,Thursday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Bannerghata Road
    Police Station: J.P. Nagar
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Thursday
    Weekend: False
    "
unplanned,pot_holes,12.9047995,77.6017019,False,2024-03-07 22:02:40.027000+00:00,active,Bannerghata Road,High,J.P. Nagar,Unknown,Unknown,22.0,Thursday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Bannerghata Road
    Police Station: J.P. Nagar
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Thursday
    Weekend: False
    "
unplanned,water_logging,12.9774707,77.5457303,False,2024-03-07 22:06:56.368000+00:00,active,West of Chord Road,High,Vijayanagara,Unknown,Unknown,22.0,Thursday,False,"
    Event Type: unplanned
    Cause: water_logging
    Corridor: West of Chord Road
    Police Station: Vijayanagara
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Thursday
    Weekend: False
    "
unplanned,pot_holes,12.904781,77.6015741,False,2024-03-07 22:07:52.537000+00:00,active,Bannerghata Road,High,J.P. Nagar,Unknown,Unknown,22.0,Thursday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Bannerghata Road
    Police Station: J.P. Nagar
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9238693,77.5536044,False,2024-01-31 05:41:26.253000+00:00,closed,ORR West 1,High,Banashankari,Unknown,Unknown,5.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR West 1
    Police Station: Banashankari
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 5.0
    Day: Wednesday
    Weekend: False
    "
unplanned,others,12.9585656,77.5932824,False,2024-01-31 07:26:39.082000+00:00,active,Non-corridor,Low,Ashok Nagar,Unknown,Unknown,7.0,Wednesday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: Ashok Nagar
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 7.0
    Day: Wednesday
    Weekend: False
    "
unplanned,tree_fall,12.9601533,77.5633429,False,2024-03-07 22:16:53.889000+00:00,closed,Mysore Road,High,Chamarajpet,Unknown,Unknown,22.0,Thursday,False,"
    Event Type: unplanned
    Cause: tree_fall
    Corridor: Mysore Road
    Police Station: Chamarajpet
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Thursday
    Weekend: False
    "
unplanned,tree_fall,12.9578001,77.5631189,False,2024-03-07 22:08:18.693000+00:00,closed,Non-corridor,Low,Chamarajpet,Unknown,Unknown,22.0,Thursday,False,"
    Event Type: unplanned
    Cause: tree_fall
    Corridor: Non-corridor
    Police Station: Chamarajpet
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.95836,77.5776317,False,2024-03-07 22:28:07.464000+00:00,closed,Non-corridor,Low,City Market,Unknown,Unknown,22.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: City Market
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Thursday
    Weekend: False
    "
unplanned,pot_holes,12.9187567,77.621505,False,2023-12-16 02:15:10.244000+00:00,closed,ORR East 1,High,Madiwala,South Zone 2,SilkBoardJunc,2.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: ORR East 1
    Police Station: Madiwala
    Zone: South Zone 2
    Priority: High
    Road Closure: False
    Hour: 2.0
    Day: Saturday
    Weekend: True
    "
unplanned,construction,13.0331905,77.5901915,False,2024-03-07 22:40:56.720000+00:00,closed,Bellary Road 1,High,Hebbala,Unknown,Unknown,22.0,Thursday,False,"
    Event Type: unplanned
    Cause: construction
    Corridor: Bellary Road 1
    Police Station: Hebbala
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9360494,77.6154975,True,2024-03-07 20:31:07.587000+00:00,closed,Non-corridor,Low,Adugodi,Unknown,Unknown,20.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Adugodi
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 20.0
    Day: Thursday
    Weekend: False
    "
unplanned,water_logging,12.9784088,77.6285392,False,2024-03-07 22:55:04.919000+00:00,active,Old Madras Road,High,Halasur,Unknown,Unknown,22.0,Thursday,False,"
    Event Type: unplanned
    Cause: water_logging
    Corridor: Old Madras Road
    Police Station: Halasur
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Thursday
    Weekend: False
    "
